vacancy_name,company,city,salary_min,salary_max,currency,vacancy_link,site
Python Developer,АДВ,Москва,,,,https://vladivostok.hh.ru/vacancy/52245012?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Team Lead Python,Всё здорово,Москва,,400000.0,Руб,https://vladivostok.hh.ru/vacancy/51041069?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Python Developer,ООО ИЦ АЙ-ТЕКО,Москва,,,,https://vladivostok.hh.ru/vacancy/50763106?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Разработчик Python,ООО Авиакомпания Победа,Москва,,,,https://vladivostok.hh.ru/vacancy/50749988?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Разработчик-аналитик (Data Engineer),Wanted,Москва,,600000.0,Руб,https://vladivostok.hh.ru/vacancy/51906918?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Python-разработчик,VK,Москва,,,,https://vladivostok.hh.ru/vacancy/50037632?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Разработчик Python / Инфраструктура,Ozon Информационные технологии,Москва,,,,https://vladivostok.hh.ru/vacancy/51944224?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Middle/Senior Python разработчик,QIWI,Москва,,,,https://vladivostok.hh.ru/vacancy/50878194?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
"Team Lead Python, удаленно",ООО Национальная Билетная Система,Москва,300000.0,500000.0,Руб,https://vladivostok.hh.ru/vacancy/51954059?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Разработчик моделей данных (Data science),РобоФинанс,Москва,,,,https://vladivostok.hh.ru/vacancy/52248238?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Junior/Python BackEnd Developer,ООО БОСТОНДЖИН,Москва,,,,https://vladivostok.hh.ru/vacancy/49462767?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Backend-разработчик Python + Django (Middle/Senior),Zonesmart,Москва,180000.0,230000.0,Руб,https://vladivostok.hh.ru/vacancy/50999248?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Программист Python,Лига Цифровой Экономики,Москва,,,,https://vladivostok.hh.ru/vacancy/52077063?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Python developer (Django),Kokoc Group,Москва,,,,https://vladivostok.hh.ru/vacancy/51207998?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Python Backend Developer,Skipp.pro,Москва,,234000.0,Руб,https://vladivostok.hh.ru/vacancy/51887884?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Программист Python,3LOGIC GROUP,Москва,,,,https://vladivostok.hh.ru/vacancy/47040907?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Python Developer (Cashbox Team),"Emerging Travel Group (Ostrovok.ru, B2B.Ostrovok, RateHawk, ZenHotels)",Москва,,,,https://vladivostok.hh.ru/vacancy/49017674?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Senior Python Developer (MLOps tool + OpenSource / US-startup),Hunt For You,Москва,6000.0,8000.0,Usd,https://vladivostok.hh.ru/vacancy/51906037?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Middle Python developer,"«РОСБАНК, Societe Generale Group»",Москва,,,,https://vladivostok.hh.ru/vacancy/52112419?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Python Developer,KPMG,Москва,,,,https://vladivostok.hh.ru/vacancy/51992244?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Backend developer Python (middle/senior),Ростелеком - Центры обработки данных,Москва,,,,https://vladivostok.hh.ru/vacancy/50754694?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Data Scientist,ООО ИЦ АЙ-ТЕКО,Москва,,,,https://vladivostok.hh.ru/vacancy/52218639?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Программист Python,ООО Моторлайн,Москва,100000.0,200000.0,Руб,https://vladivostok.hh.ru/vacancy/51720009?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Junior Web Developer (удаленно),Nitka Technologies,Москва,,100000.0,Руб,https://vladivostok.hh.ru/vacancy/50662974?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Python-разработчик (Налоговый мониторинг),VK,Москва,,,,https://vladivostok.hh.ru/vacancy/52039482?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Senior Python-разработчик (Django),Skyeng,Москва,,,,https://vladivostok.hh.ru/vacancy/50508970?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Python Developer,ЕВРАЗ. ИТ-специалисты,Москва,,,,https://vladivostok.hh.ru/vacancy/41794422?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Разработчик парсеров (Perl),FIX,Москва,,,,https://vladivostok.hh.ru/vacancy/50747521?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Senior Python Developer,Selecty,Москва,,,,https://vladivostok.hh.ru/vacancy/50933017?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Дата аналитик (СберСпасибо),Сбер. IT,Москва,,,,https://vladivostok.hh.ru/vacancy/49712407?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
BI developer,Finstar Financial Group,Москва,130000.0,230000.0,Руб,https://vladivostok.hh.ru/vacancy/51661612?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Middle/Senior Python Developer (Platform Virtualization),SberCloud,Москва,,,,https://vladivostok.hh.ru/vacancy/52374223?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Python-разработчик,АО РАСЧЕТНЫЕ РЕШЕНИЯ,Москва,,,,https://vladivostok.hh.ru/vacancy/52203038?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Разработчик Python,Инфотекс Интернет Траст,Москва,,,,https://vladivostok.hh.ru/vacancy/46692454?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Разработчик Python Middle/Senior,IT_Selection,Москва,2500.0,,Usd,https://vladivostok.hh.ru/vacancy/52116036?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Intern in IT DevOps group,BMW,Москва,,35000.0,Руб,https://vladivostok.hh.ru/vacancy/50224697?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Data Engineer (SberDevices),Сбер. IT,Москва,,,,https://vladivostok.hh.ru/vacancy/44329079?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Research Developer (Python),Лаборатория Касперского,Москва,,,,https://vladivostok.hh.ru/vacancy/52086908?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Senior Data Analyst,Marfatech,Москва,150000.0,200000.0,Руб,https://vladivostok.hh.ru/vacancy/52256250?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Разработчик Python (backend),Independent Energy,Москва,,,,https://vladivostok.hh.ru/vacancy/52103236?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Антифрод аналитик,AliExpress Россия,Москва,,,,https://vladivostok.hh.ru/vacancy/52281620?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Backend-разработчик (Python),Первый Бит,Москва,200000.0,250000.0,Руб,https://vladivostok.hh.ru/vacancy/52079074?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Инженер ETL,Открытые Технологии,Москва,,,,https://vladivostok.hh.ru/vacancy/52466537?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Python Developer,АДВ,Москва,,,,https://vladivostok.hh.ru/vacancy/52245012?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Team Lead Python/Go,GOST-group,Москва,,,,https://vladivostok.hh.ru/vacancy/52301274?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Data Engineer,Мегаполис,Москва,,,,https://vladivostok.hh.ru/vacancy/49943177?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Программист-разработчик систем машинного зрения,"Красное & Белое, розничная сеть",Москва,,,,https://vladivostok.hh.ru/vacancy/38975658?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Data Scientist,INSITECH Development,Москва,,,,https://vladivostok.hh.ru/vacancy/52255333?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Python-разработчик,ООО АЙТИ.СПЕЙС,Москва,150000.0,250000.0,Руб,https://vladivostok.hh.ru/vacancy/51624632?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Аналитик данных/Data Scientist,ПАО Фортум,Москва,,,,https://vladivostok.hh.ru/vacancy/51982764?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Python Developer / Deep-Learner,Insilico Medicine,Москва,,,,https://vladivostok.hh.ru/vacancy/51858795?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Senior Python Developer,ООО ГПМ РТВ,Москва,,,,https://vladivostok.hh.ru/vacancy/39648376?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
C++/Python backend разработчик,Union Media Group,Москва,,200000.0,Руб,https://vladivostok.hh.ru/vacancy/51720344?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Программист Python,MGCOM,Москва,,,,https://vladivostok.hh.ru/vacancy/52048045?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Python/Go-разработчик (команда PaaS (DinApp)),VK,Москва,,,,https://vladivostok.hh.ru/vacancy/49028553?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Data Scientist,3LOGIC GROUP,Москва,,350000.0,Руб,https://vladivostok.hh.ru/vacancy/50108323?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Python developer (Ростелеком Ключ),ООО Ростелеком Информационные Технологии,Москва,,,,https://vladivostok.hh.ru/vacancy/51787069?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
"Проверяющий преподаватель на курс ""Data Scientist. ML""",Skillbox,Москва,,,,https://vladivostok.hh.ru/vacancy/52029431?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Senior Python-Разработчик (удаленно),BestDoctor,Москва,180000.0,,Руб,https://vladivostok.hh.ru/vacancy/47484756?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Data Scientist,"Hi, Rockits!",Москва,,380000.0,Руб,https://vladivostok.hh.ru/vacancy/51868070?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Python-разработчик (Поиск),"VK, Почтовые сервисы",Москва,,,,https://vladivostok.hh.ru/vacancy/51654727?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Python-разработчик (внутренняя разработка),VK,Москва,,,,https://vladivostok.hh.ru/vacancy/51657420?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Middle\ Senior разработчик Python Backend,Ostec,Москва,,150000.0,Руб,https://vladivostok.hh.ru/vacancy/50447022?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Junior Data Analyst,Schlumberger Telecommunications and Information Security Systems LLC. Офис,Москва,,,,https://vladivostok.hh.ru/vacancy/51906932?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Python-разработчик (All Cups),VK,Москва,,,,https://vladivostok.hh.ru/vacancy/51504673?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Python developer (аналитика для ТЦ и ритейла),ООО Фокус Технологии,Москва,,,,https://vladivostok.hh.ru/vacancy/51925437?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Младший программист - стажер,ЗАО НТЦ Передовые Системы,Москва,,70000.0,Руб,https://vladivostok.hh.ru/vacancy/49805852?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
"Data science (Big Data аналитик, MY.GAMES)","VK, MY.GAMES",Москва,,,,https://vladivostok.hh.ru/vacancy/50044016?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Data Scientist(Middle+),Team4You,Москва,,,,https://vladivostok.hh.ru/vacancy/51919811?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Data Engineer,СберМаркетинг,Москва,,,,https://vladivostok.hh.ru/vacancy/45245820?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Разработчик баз данных,"Программный Продукт, ИТ-компания",Москва,,,,https://vladivostok.hh.ru/vacancy/38792530?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Python Developer,АНО Диалог Регионы,Москва,,,,https://vladivostok.hh.ru/vacancy/43910922?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Python Developer,АО Гринатом,Москва,,,,https://vladivostok.hh.ru/vacancy/51648680?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Специалист по автотестированию (Python),Ростелеком-Солар,Москва,,,,https://vladivostok.hh.ru/vacancy/49748711?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Программист Python,MGCOM,Москва,,,,https://vladivostok.hh.ru/vacancy/52048045?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Python Developer (Extranet Team),"Emerging Travel Group (Ostrovok.ru, B2B.Ostrovok, RateHawk, ZenHotels)",Москва,,,,https://vladivostok.hh.ru/vacancy/49927660?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Инженер - программист С++/Python (middle),ООО Эвокарго,Москва,,,,https://vladivostok.hh.ru/vacancy/46301968?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
